,series_id,area_name,category,date,period,value,inflation_yoy
76487,CUSR0000SS16011,U.S. city average,Margarine,2017-05-01,M05,305.108,5.798478428217724
76488,CUSR0000SS16011,U.S. city average,Margarine,2017-06-01,M06,304.206,3.214095469458811
76489,CUSR0000SS16011,U.S. city average,Margarine,2017-07-01,M07,304.426,2.254856186998877
76490,CUSR0000SS16011,U.S. city average,Margarine,2017-08-01,M08,303.052,2.1319331639290118
76491,CUSR0000SS16011,U.S. city average,Margarine,2017-09-01,M09,302.356,2.1790556524325044
76492,CUSR0000SS16011,U.S. city average,Margarine,2017-10-01,M10,302.215,2.415558801302664
76493,CUSR0000SS16011,U.S. city average,Margarine,2017-11-01,M11,298.478,1.3872565337608833
76494,CUSR0000SS16011,U.S. city average,Margarine,2017-12-01,M12,297.18,-0.3814721203547866
76495,CUSR0000SS16011,U.S. city average,Margarine,2018-01-01,M01,297.995,-0.006040004966212376
76496,CUSR0000SS16011,U.S. city average,Margarine,2018-02-01,M02,298.726,-0.6799192741321569
76497,CUSR0000SS16011,U.S. city average,Margarine,2018-03-01,M03,299.328,0.4854271154349554
76498,CUSR0000SS16011,U.S. city average,Margarine,2018-04-01,M04,298.538,-2.131844571713304
76499,CUSR0000SS16011,U.S. city average,Margarine,2018-05-01,M05,296.295,-2.8884853887803597
76500,CUSR0000SS16011,U.S. city average,Margarine,2018-06-01,M06,295.513,-2.85760307160281
76501,CUSR0000SS16011,U.S. city average,Margarine,2018-07-01,M07,296.792,-2.5076701727185013
76502,CUSR0000SS16011,U.S. city average,Margarine,2018-08-01,M08,297.625,-1.790781780024553
76503,CUSR0000SS16011,U.S. city average,Margarine,2018-09-01,M09,300.384,-0.6522113005860586
76504,CUSR0000SS16011,U.S. city average,Margarine,2018-10-01,M10,299.758,-0.8129973694224302
76505,CUSR0000SS16011,U.S. city average,Margarine,2018-11-01,M11,301.899,1.1461481248199235
76506,CUSR0000SS16011,U.S. city average,Margarine,2018-12-01,M12,299.309,0.7164008345110773
76507,CUSR0000SS16011,U.S. city average,Margarine,2019-01-01,M01,299.521,0.5120891290122387
76508,CUSR0000SS16011,U.S. city average,Margarine,2019-02-01,M02,295.494,-1.0819279205693366
76509,CUSR0000SS16011,U.S. city average,Margarine,2019-03-01,M03,299.044,-0.09487919606585571
76510,CUSR0000SS16011,U.S. city average,Margarine,2019-04-01,M04,298.222,-0.10584917162975715
76511,CUSR0000SS16011,U.S. city average,Margarine,2019-05-01,M05,297.704,0.47553958048565104
76512,CUSR0000SS16011,U.S. city average,Margarine,2019-06-01,M06,300.008,1.5210836748298817
76513,CUSR0000SS16011,U.S. city average,Margarine,2019-07-01,M07,297.744,0.3207633628939055
76514,CUSR0000SS16011,U.S. city average,Margarine,2019-08-01,M08,294.025,-1.2095758084838426
76515,CUSR0000SS16011,U.S. city average,Margarine,2019-09-01,M09,296.468,-1.3036646425908183
76516,CUSR0000SS16011,U.S. city average,Margarine,2019-10-01,M10,297.348,-0.8039818787154873
76517,CUSR0000SS16011,U.S. city average,Margarine,2019-11-01,M11,299.686,-0.7330266082365422
76518,CUSR0000SS16011,U.S. city average,Margarine,2019-12-01,M12,293.519,-1.9344556962871184
76519,CUSR0000SS16011,U.S. city average,Margarine,2020-01-01,M01,300.897,0.45940017561372226
76520,CUSR0000SS16011,U.S. city average,Margarine,2020-02-01,M02,299.232,1.2650003045747038
76521,CUSR0000SS16011,U.S. city average,Margarine,2020-03-01,M03,304.935,1.9699442222549157
76522,CUSR0000SS16011,U.S. city average,Margarine,2020-04-01,M04,303.357,1.7218716258358135
76523,CUSR0000SS16011,U.S. city average,Margarine,2020-05-01,M05,305.351,2.5686588020315426
76524,CUSR0000SS16011,U.S. city average,Margarine,2020-06-01,M06,301.009,0.3336577691261722
76525,CUSR0000SS16011,U.S. city average,Margarine,2020-07-01,M07,307.351,3.226597345370519
76526,CUSR0000SS16011,U.S. city average,Margarine,2020-08-01,M08,307.256,4.499957486608275
76527,CUSR0000SS16011,U.S. city average,Margarine,2020-09-01,M09,309.091,4.257795107735074
76528,CUSR0000SS16011,U.S. city average,Margarine,2020-10-01,M10,307.074,3.2709148876064464
76529,CUSR0000SS16011,U.S. city average,Margarine,2020-11-01,M11,303.877,1.398463725365895
76530,CUSR0000SS16011,U.S. city average,Margarine,2020-12-01,M12,310.295,5.715473274302529
76531,CUSR0000SS16011,U.S. city average,Margarine,2021-01-01,M01,302.048,0.382522923126527
76532,CUSR0000SS16011,U.S. city average,Margarine,2021-02-01,M02,310.419,3.7385707410972024
76533,CUSR0000SS16011,U.S. city average,Margarine,2021-03-01,M03,307.651,0.8906816206732504
76656,CUSR0000SS17031,U.S. city average,Roasted coffee,2012-03-01,M03,233.588,10.725679153966826
76657,CUSR0000SS17031,U.S. city average,Roasted coffee,2012-04-01,M04,231.332,5.792395708523501
76658,CUSR0000SS17031,U.S. city average,Roasted coffee,2012-05-01,M05,228.309,2.4174591781805255
76659,CUSR0000SS17031,U.S. city average,Roasted coffee,2012-06-01,M06,225.882,-0.6666725301014087
76660,CUSR0000SS17031,U.S. city average,Roasted coffee,2012-07-01,M07,224.068,-3.270535822209941
76661,CUSR0000SS17031,U.S. city average,Roasted coffee,2012-08-01,M08,223.669,-4.218482356971565
76662,CUSR0000SS17031,U.S. city average,Roasted coffee,2012-09-01,M09,223.009,-3.1667115352884467
76663,CUSR0000SS17031,U.S. city average,Roasted coffee,2012-10-01,M10,223.462,-4.251772821732336
76664,CUSR0000SS17031,U.S. city average,Roasted coffee,2012-11-01,M11,222.959,-5.862508655486309
76665,CUSR0000SS17031,U.S. city average,Roasted coffee,2012-12-01,M12,225.547,-4.74446851732192
76666,CUSR0000SS17031,U.S. city average,Roasted coffee,2013-01-01,M01,221.653,-6.102711610233036
76667,CUSR0000SS17031,U.S. city average,Roasted coffee,2013-02-01,M02,221.979,-4.999144055465199
76668,CUSR0000SS17031,U.S. city average,Roasted coffee,2013-03-01,M03,219.291,-6.120605510557054
76669,CUSR0000SS17031,U.S. city average,Roasted coffee,2013-04-01,M04,215.136,-7.001193090450086
76670,CUSR0000SS17031,U.S. city average,Roasted coffee,2013-05-01,M05,215.052,-5.80660420745569
76671,CUSR0000SS17031,U.S. city average,Roasted coffee,2013-06-01,M06,212.924,-5.736623546807628
76672,CUSR0000SS17031,U.S. city average,Roasted coffee,2013-07-01,M07,211.583,-5.571969223628548
76673,CUSR0000SS17031,U.S. city average,Roasted coffee,2013-08-01,M08,207.721,-7.130178969817013
76674,CUSR0000SS17031,U.S. city average,Roasted coffee,2013-09-01,M09,207.248,-7.067427771973323
76675,CUSR0000SS17031,U.S. city average,Roasted coffee,2013-10-01,M10,207.33,-7.219124504389995
76676,CUSR0000SS17031,U.S. city average,Roasted coffee,2013-11-01,M11,205.776,-7.706798110863433
76677,CUSR0000SS17031,U.S. city average,Roasted coffee,2013-12-01,M12,204.896,-9.155963058697303
76678,CUSR0000SS17031,U.S. city average,Roasted coffee,2014-01-01,M01,203.3,-8.280059372081583
76679,CUSR0000SS17031,U.S. city average,Roasted coffee,2014-02-01,M02,202.663,-8.701724036958447
76680,CUSR0000SS17031,U.S. city average,Roasted coffee,2014-03-01,M03,203.995,-6.975206460821459
76681,CUSR0000SS17031,U.S. city average,Roasted coffee,2014-04-01,M04,203.969,-5.190670087758442
76682,CUSR0000SS17031,U.S. city average,Roasted coffee,2014-05-01,M05,205.031,-4.659803210386315
76683,CUSR0000SS17031,U.S. city average,Roasted coffee,2014-06-01,M06,206.308,-3.1072119629539263
76684,CUSR0000SS17031,U.S. city average,Roasted coffee,2014-07-01,M07,207.886,-1.7473048401809188
76685,CUSR0000SS17031,U.S. city average,Roasted coffee,2014-08-01,M08,211.53,1.8337096393720387
76686,CUSR0000SS17031,U.S. city average,Roasted coffee,2014-09-01,M09,212.043,2.3136532077510985
76687,CUSR0000SS17031,U.S. city average,Roasted coffee,2014-10-01,M10,212.345,2.418849177639504
76688,CUSR0000SS17031,U.S. city average,Roasted coffee,2014-11-01,M11,213.395,3.70256978462018
76689,CUSR0000SS17031,U.S. city average,Roasted coffee,2014-12-01,M12,213.112,4.009839137904114
76690,CUSR0000SS17031,U.S. city average,Roasted coffee,2015-01-01,M01,216.961,6.719626168224302
76691,CUSR0000SS17031,U.S. city average,Roasted coffee,2015-02-01,M02,214.458,5.820006611961714
76692,CUSR0000SS17031,U.S. city average,Roasted coffee,2015-03-01,M03,214.75,5.2721880438246105
76693,CUSR0000SS17031,U.S. city average,Roasted coffee,2015-04-01,M04,217.758,6.760341032215678
76694,CUSR0000SS17031,U.S. city average,Roasted coffee,2015-05-01,M05,214.461,4.599304495417766
76695,CUSR0000SS17031,U.S. city average,Roasted coffee,2015-06-01,M06,213.081,3.2829555809760214
76696,CUSR0000SS17031,U.S. city average,Roasted coffee,2015-07-01,M07,215.322,3.576960449477129
76697,CUSR0000SS17031,U.S. city average,Roasted coffee,2015-08-01,M08,215.052,1.6650120550276482
76698,CUSR0000SS17031,U.S. city average,Roasted coffee,2015-09-01,M09,213.518,0.695613625538205
76699,CUSR0000SS17031,U.S. city average,Roasted coffee,2015-10-01,M10,213.249,0.4257222915538428
76700,CUSR0000SS17031,U.S. city average,Roasted coffee,2015-11-01,M11,212.173,-0.5726469692354574
76701,CUSR0000SS17031,U.S. city average,Roasted coffee,2015-12-01,M12,212.358,-0.3538045722436989
76702,CUSR0000SS17031,U.S. city average,Roasted coffee,2016-01-01,M01,212.587,-2.0160305308327464
76703,CUSR0000SS17031,U.S. city average,Roasted coffee,2016-02-01,M02,211.169,-1.5336336252319782
76704,CUSR0000SS17031,U.S. city average,Roasted coffee,2016-03-01,M03,208.387,-2.9629802095459845
76705,CUSR0000SS17031,U.S. city average,Roasted coffee,2016-04-01,M04,209.838,-3.637064998760098
76706,CUSR0000SS17031,U.S. city average,Roasted coffee,2016-05-01,M05,209.743,-2.1999337874951674
76707,CUSR0000SS17031,U.S. city average,Roasted coffee,2016-06-01,M06,208.705,-2.053679117330953
76708,CUSR0000SS17031,U.S. city average,Roasted coffee,2016-07-01,M07,206.867,-3.9266772554592766
76709,CUSR0000SS17031,U.S. city average,Roasted coffee,2016-08-01,M08,205.684,-4.356155720476906
76710,CUSR0000SS17031,U.S. city average,Roasted coffee,2016-09-01,M09,207.156,-2.979608276585577
76711,CUSR0000SS17031,U.S. city average,Roasted coffee,2016-10-01,M10,205.333,-3.7120924365413144
76712,CUSR0000SS17031,U.S. city average,Roasted coffee,2016-11-01,M11,206.262,-2.785934119798472
76713,CUSR0000SS17031,U.S. city average,Roasted coffee,2016-12-01,M12,205.287,-3.329754471223123
76714,CUSR0000SS17031,U.S. city average,Roasted coffee,2017-01-01,M01,206.647,-2.794150159699327
76715,CUSR0000SS17031,U.S. city average,Roasted coffee,2017-02-01,M02,209.212,-0.9267458765254477
76716,CUSR0000SS17031,U.S. city average,Roasted coffee,2017-03-01,M03,209.233,0.4059754207316191
76717,CUSR0000SS17031,U.S. city average,Roasted coffee,2017-04-01,M04,209.576,-0.12485822396325341
76718,CUSR0000SS17031,U.S. city average,Roasted coffee,2017-05-01,M05,212.068,1.1084994493260947
76719,CUSR0000SS17031,U.S. city average,Roasted coffee,2017-06-01,M06,208.998,0.14038954505162238
76720,CUSR0000SS17031,U.S. city average,Roasted coffee,2017-07-01,M07,208.684,0.8783421231999267
76721,CUSR0000SS17031,U.S. city average,Roasted coffee,2017-08-01,M08,204.078,-0.7808093969389862
76722,CUSR0000SS17031,U.S. city average,Roasted coffee,2017-09-01,M09,206.558,-0.2886713394736451
76723,CUSR0000SS17031,U.S. city average,Roasted coffee,2017-10-01,M10,206.911,0.7685077410839902
76724,CUSR0000SS17031,U.S. city average,Roasted coffee,2017-11-01,M11,204.21,-0.9948512086569439
76725,CUSR0000SS17031,U.S. city average,Roasted coffee,2017-12-01,M12,207.832,1.2397277957201247
76726,CUSR0000SS17031,U.S. city average,Roasted coffee,2018-01-01,M01,204.57,-1.0050956461985838
76727,CUSR0000SS17031,U.S. city average,Roasted coffee,2018-02-01,M02,204.424,-2.288587652715901
76728,CUSR0000SS17031,U.S. city average,Roasted coffee,2018-03-01,M03,204.686,-2.173175359527413
76729,CUSR0000SS17031,U.S. city average,Roasted coffee,2018-04-01,M04,202.671,-3.2947474901706353
76730,CUSR0000SS17031,U.S. city average,Roasted coffee,2018-05-01,M05,203.562,-4.0109776109549795
76731,CUSR0000SS17031,U.S. city average,Roasted coffee,2018-06-01,M06,201.894,-3.399075589240086
76732,CUSR0000SS17031,U.S. city average,Roasted coffee,2018-07-01,M07,202.321,-3.049107741848922
76733,CUSR0000SS17031,U.S. city average,Roasted coffee,2018-08-01,M08,202.596,-0.7261929262340816
76734,CUSR0000SS17031,U.S. city average,Roasted coffee,2018-09-01,M09,203.231,-1.6106856185671758
76735,CUSR0000SS17031,U.S. city average,Roasted coffee,2018-10-01,M10,202.808,-1.9829781886898323
76736,CUSR0000SS17031,U.S. city average,Roasted coffee,2018-11-01,M11,203.724,-0.23799030409873412
76737,CUSR0000SS17031,U.S. city average,Roasted coffee,2018-12-01,M12,204.905,-1.4083490511566987
76738,CUSR0000SS17031,U.S. city average,Roasted coffee,2019-01-01,M01,202.282,-1.1184435645500201
76739,CUSR0000SS17031,U.S. city average,Roasted coffee,2019-02-01,M02,201.421,-1.4690055962118032
76740,CUSR0000SS17031,U.S. city average,Roasted coffee,2019-03-01,M03,200.461,-2.0641372639066624
76741,CUSR0000SS17031,U.S. city average,Roasted coffee,2019-04-01,M04,200.517,-1.0628062228932533
76742,CUSR0000SS17031,U.S. city average,Roasted coffee,2019-05-01,M05,199.682,-1.9060531926391122
76743,CUSR0000SS17031,U.S. city average,Roasted coffee,2019-06-01,M06,201.894,0.0
76744,CUSR0000SS17031,U.S. city average,Roasted coffee,2019-07-01,M07,200.919,-0.6929582198585305
76745,CUSR0000SS17031,U.S. city average,Roasted coffee,2019-08-01,M08,201.562,-0.510375328239443
76746,CUSR0000SS17031,U.S. city average,Roasted coffee,2019-09-01,M09,200.483,-1.352155921094711
76747,CUSR0000SS17031,U.S. city average,Roasted coffee,2019-10-01,M10,199.931,-1.4185830933690857
76748,CUSR0000SS17031,U.S. city average,Roasted coffee,2019-11-01,M11,203.458,-0.1305688087805068
76749,CUSR0000SS17031,U.S. city average,Roasted coffee,2019-12-01,M12,198.991,-2.886215563309824
76750,CUSR0000SS17031,U.S. city average,Roasted coffee,2020-01-01,M01,199.822,-1.216124024876164
76751,CUSR0000SS17031,U.S. city average,Roasted coffee,2020-02-01,M02,200.073,-0.6692450141742801
76752,CUSR0000SS17031,U.S. city average,Roasted coffee,2020-03-01,M03,201.961,0.7482752256049885
76753,CUSR0000SS17031,U.S. city average,Roasted coffee,2020-04-01,M04,204.41,1.9414812709146911
76754,CUSR0000SS17031,U.S. city average,Roasted coffee,2020-05-01,M05,201.89,1.1057581554671847
76755,CUSR0000SS17031,U.S. city average,Roasted coffee,2020-06-01,M06,203.473,0.7820935738555912
76756,CUSR0000SS17031,U.S. city average,Roasted coffee,2020-07-01,M07,202.585,0.8291898725357072
76757,CUSR0000SS17031,U.S. city average,Roasted coffee,2020-08-01,M08,202.586,0.5080322679870131
76758,CUSR0000SS17031,U.S. city average,Roasted coffee,2020-09-01,M09,202.297,0.9048148720839144
76759,CUSR0000SS17031,U.S. city average,Roasted coffee,2020-10-01,M10,204.154,2.112228718908016
76760,CUSR0000SS17031,U.S. city average,Roasted coffee,2020-11-01,M11,202.096,-0.6694256308427238
76761,CUSR0000SS17031,U.S. city average,Roasted coffee,2020-12-01,M12,204.032,2.533280399616067
76762,CUSR0000SS17031,U.S. city average,Roasted coffee,2021-01-01,M01,204.956,2.5692866651319646
76763,CUSR0000SS17031,U.S. city average,Roasted coffee,2021-02-01,M02,205.134,2.529576704502845
76764,CUSR0000SS17031,U.S. city average,Roasted coffee,2021-03-01,M03,204.252,1.1343774293056663
76839,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2012-03-01,M03,137.3,7.732747459688505
76840,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2012-04-01,M04,138.131,9.720081973723914
76841,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2012-05-01,M05,138.244,9.13454327283636
76842,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2012-06-01,M06,137.597,8.009011413410372
76843,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2012-07-01,M07,136.688,4.582284485726729
76844,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2012-08-01,M08,137.566,6.018172430003776
76845,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2012-09-01,M09,136.402,4.270119863013688
76846,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2012-10-01,M10,136.665,2.61444778988309
76847,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2012-11-01,M11,135.968,1.616531519748876
76848,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2012-12-01,M12,136.378,1.1083679930013135
76849,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2013-01-01,M01,135.302,-1.355341532943044
76850,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2013-02-01,M02,134.577,-2.2828762498093957
76851,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2013-03-01,M03,134.573,-1.9861616897305145
76852,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2013-04-01,M04,134.883,-2.351391070795106
76853,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2013-05-01,M05,135.924,-1.6781921819391754
76854,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2013-06-01,M06,135.483,-1.5363707057566733
76855,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2013-07-01,M07,136.313,-0.2743474189394801
76856,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2013-08-01,M08,134.962,-1.892909585217284
76857,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2013-09-01,M09,137.065,0.48606325420448293
76858,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2013-10-01,M10,136.023,-0.46976182636373487
76859,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2013-11-01,M11,136.994,0.7545893151329697
76860,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2013-12-01,M12,137.1,0.5294109020516524
76861,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2014-01-01,M01,139.052,2.7715776559104732
76862,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2014-02-01,M02,139.709,3.8134302295340206
76863,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2014-03-01,M03,139.97,4.010462722834429
76864,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2014-04-01,M04,138.346,2.567410274089399
76865,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2014-05-01,M05,140.109,3.078926458903508
76866,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2014-06-01,M06,140.358,3.5982374172405462
76867,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2014-07-01,M07,140.419,3.0121851914344466
76868,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2014-08-01,M08,141.355,4.73688890206132
76869,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2014-09-01,M09,141.775,3.4363258308102163
76870,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2014-10-01,M10,140.139,3.025958845195298
76871,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2014-11-01,M11,143.508,4.754952771654231
76872,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2014-12-01,M12,143.719,4.827862873814737
76873,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2015-01-01,M01,142.845,2.7277565227396883
76874,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2015-02-01,M02,143.355,2.609710183309577
76875,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2015-03-01,M03,143.885,2.7970279345574056
76876,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2015-04-01,M04,145.5,5.1710927674092355
76877,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2015-05-01,M05,145.191,3.6271759844121343
76878,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2015-06-01,M06,147.506,5.092691545904038
76879,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2015-07-01,M07,147.086,4.747932972033708
76880,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2015-08-01,M08,148.325,4.930847865303667
76881,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2015-09-01,M09,147.246,3.8589314053958823
76882,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2015-10-01,M10,149.781,6.880311690535823
76883,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2015-11-01,M11,150.136,4.6185578504334135
76884,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2015-12-01,M12,147.757,2.809649385258739
76885,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2016-01-01,M01,150.37,5.267947775560922
76886,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2016-02-01,M02,151.124,5.41941334449445
76887,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2016-03-01,M03,151.308,5.158981130764162
76888,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2016-04-01,M04,154.339,6.074914089347083
76889,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2016-05-01,M05,152.398,4.963806296533524
76890,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2016-06-01,M06,151.161,2.4778653071739543
76891,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2016-07-01,M07,151.036,2.6855037189127406
76892,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2016-08-01,M08,152.044,2.507331872577123
76893,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2016-09-01,M09,152.122,3.3114651671352746
76894,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2016-10-01,M10,151.459,1.1203023080363916
76895,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2016-11-01,M11,149.478,-0.4382693024990614
76896,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2016-12-01,M12,152.09,2.9325175795393843
76897,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2017-01-01,M01,151.185,0.5419964088581475
76898,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2017-02-01,M02,149.62,-0.9952092321537265
76899,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2017-03-01,M03,151.438,0.08591746635999709
76900,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2017-04-01,M04,152.88,-0.9453216620556093
76901,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2017-05-01,M05,153.41,0.664050709326891
76902,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2017-06-01,M06,152.516,0.8963952342204706
76903,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2017-07-01,M07,152.786,1.1586641595381142
76904,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2017-08-01,M08,153.087,0.6859856357370075
76905,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2017-09-01,M09,152.947,0.5423278684213884
76906,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2017-10-01,M10,151.814,0.23438686377170725
76907,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2017-11-01,M11,150.076,0.4000588715396214
76908,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2017-12-01,M12,152.394,0.19988164902360328
76909,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2018-01-01,M01,154.933,2.4790819195025904
76910,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2018-02-01,M02,153.896,2.8579066969656397
76911,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2018-03-01,M03,154.307,1.8945046817839595
76912,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2018-04-01,M04,152.431,-0.2936944008372522
76913,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2018-05-01,M05,152.055,-0.8832540251613286
76914,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2018-06-01,M06,153.817,0.8530252563665464
76915,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2018-07-01,M07,154.399,1.0557250009817665
76916,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2018-08-01,M08,153.554,0.305055295354939
76917,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2018-09-01,M09,154.783,1.2004158303202894
76918,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2018-10-01,M10,156.135,2.8462460642628473
76919,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2018-11-01,M11,156.146,4.044617393853778
76920,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2018-12-01,M12,155.008,1.7152906282399627
76921,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2019-01-01,M01,154.496,-0.28205740545912406
76922,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2019-02-01,M02,155.342,0.9395955710350012
76923,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2019-03-01,M03,154.423,0.0751748138451358
76924,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2019-04-01,M04,154.081,1.08245698053544
76925,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2019-05-01,M05,153.955,1.2495478609713562
76926,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2019-06-01,M06,155.246,0.9290260504365655
76927,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2019-07-01,M07,156.243,1.194308253291787
76928,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2019-08-01,M08,154.743,0.7743204345051158
76929,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2019-09-01,M09,155.266,0.31204977290788527
76930,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2019-10-01,M10,155.998,-0.08774458001088448
76931,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2019-11-01,M11,154.494,-1.0579841942797041
76932,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2019-12-01,M12,155.011,0.001935383980167238
76933,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2020-01-01,M01,155.017,0.33722555923776376
76934,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2020-02-01,M02,153.643,-1.0937158012643167
76935,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2020-03-01,M03,156.78,1.5263270367755988
76936,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2020-04-01,M04,157.086,1.950272908405326
76937,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2020-05-01,M05,158.495,2.948913643597151
76938,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2020-06-01,M06,157.059,1.1678239696996995
76939,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2020-07-01,M07,156.253,0.006400286732843874
76940,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2020-08-01,M08,157.628,1.8643815875354575
76941,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2020-09-01,M09,155.431,0.10626924117322911
76942,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2020-10-01,M10,157.259,0.8083436967140534
76943,CUSR0000SS18041,U.S. city average,Salt and other seasonings and spices,2020-11-01,M11,159.443,3.203360648309972
